qttask.exe;QuickTime;Apple Computer, Inc.;;;
QTTASK.EXE;Unknown QTTASK.EXE Product;Unknown QTTASK.EXE Company;;;
qtwengophone.exe;Wengo;Wengo;;;
qtwm.exe;Unknown qtwm.exe Product;Unknown qtwm.exe Company;;;
QtZgAcer.EXE;Launch Manager;Dritek System Inc.;;;
QtZgAcer.EXE;Dritek System Inc. Launch Manager 01.10.2002 ( VC60 );Dritek System Inc.;;;
QtZgAcer.EXE;Launch Manager;Dritek System Inc.;;;
QtZgAcer.EXE;Acer Launch Manager;Dritek System Inc.;;;
QtZgAcer.EXE;Launch Manager;Dritek System Inc.;;;
QtZgAcer.EXE;Acer Launch Manager;Dritek System Inc.;;;
QtZiAcer.EXE;Dritek System Inc. Launch Manager 01.10.2002 ( VC60 );Dritek System Inc.;;;
QtZpAcer.EXE;Dritek System Inc. Launch Manager 01.10.2002 ( VC60 );Dritek System Inc.;;;
QU9BF0.EXE;Unknown QU9BF0.EXE Product;Unknown QU9BF0.EXE Company;;;
quadnews.exe;Unknown quadnews.exe Product;Unknown quadnews.exe Company;;;
QUANLAC.EXE;Unknown QUANLAC.EXE Product;Unknown QUANLAC.EXE Company;;;
QuarkXPress Passport 7.31.exe;QuarkXPress 7.31r0;Quark, Inc.;;;
QuarkXPress Passport.exe;Unknown QuarkXPress Passport.exe Product;Unknown QuarkXPress Passport.exe Company;;;
quartus.exe;Quartus II;Altera Corporation;;;
qubese77798.exe;Unknown qubese77798.exe Product;Unknown qubese77798.exe Company;;;
QueManU.exe;Unknown QueManU.exe Product;Unknown QueManU.exe Company;;;
QueManU.exe;Queue Manager (MTP);Creative Technology Ltd.;;;
QueryEngine.exe;ImageWare Systems, Inc. QueryEngine;ImageWare Systems, Inc.;;;
QuestCentral.exe;Unknown QuestCentral.exe Product;Quest Software, Inc.;;;
QuestDiagnosticServer.exe;Quest Diagnostic Server;Quest Software, Inc.;;;
questdns.exe;Unknown questdns.exe Product;Unknown questdns.exe Company;;;
questservice.exe;Unknown questservice.exe Product;Unknown questservice.exe Company;;;
questservice145.exe;Unknown questservice145.exe Product;Unknown questservice145.exe Company;;;
QueTray.exe;Zen Media Explorer (MTP);Creative Technology Ltd.;;;
Quick Note.exe;Quick Note;Angelica Family Software;;;
Quick95.exe;Unknown Quick95.exe Product;Unknown Quick95.exe Company;;;
QuickAccess.exe;Agent QuickAccess Cegetel Sagem;Terra Virtual;;;
QuickBooksMessaging.exe;QuickBooks Messenger;Intuit;;;
Quickcam.exe;Logitech QuickCam;Logitech Inc.;;;
QuickCam10.exe;Logitech QuickCam;Logitech Inc.;;;
QuickCam10.exe;Logitech QuickCam;Logitech Inc.;;;
QuickCapture.exe;Acer OrbiCam;Acer;;;
QuickDCF.exe;FinePixViewer;FUJI PHOTO FILM CO., LTD.;;;
QuickDCF2.exe;FinePixViewer;FUJI PHOTO FILM CO., LTD.;;;
QuickDCF2.exe;FinePixViewer;FUJIFILM Corporation;;;
QuickDriverInstaller.exe;Quick Driver Installer;The Imaging Source Europe GmbH;;;
Quick-Drop.exe;Unknown Quick-Drop.exe Product;Unknown Quick-Drop.exe Company;;;
QuickDrv.exe;Quick Drive;JMS Solutions;;;
QuickHelpAlert.exe;Quick Help Alert;Motive Communications, Inc.;;;
QuickiDrive.exe;UMSD;Unknown QuickiDrive.exe Company;;;
QuickLink Mobile.exe;QuickLink Mobile;Smith Micro Software, Inc.;;;
quicknote.exe;JC&MB Quicknote;JC&MB;;;
QuickPDFTCP0721.exe;Unknown QuickPDFTCP0721.exe Product;Debenu Pty Ltd;;;
QuickResNT.exe;QuickResNT;David McCabe;;;
quickset.exe;QuickSet;Dell Inc;;;
quickset.exe;QuickSet Application;Unknown quickset.exe Company;;;
quickset.exe;Unknown quickset.exe Product;Unknown quickset.exe Company;;;
quickset.exe;QuickSet;Dell Inc.;;;
QuickShare.exe;Smartbar;Smartbar;;;
quicksnooker.exe;QuickSnooker;QuickGames;;;
QuickTimePlayer.exe;QuickTime;Apple Inc.;;;
QuickTimePlayer.exe;QuickTime;Apple Inc.;;;
QuickTimePlayer.exe;QuickTime;Apple Inc.;;;
QuickTimePlayer.exe;QuickTime;Apple Computer, Inc.;;;
QuickTimePlayer.exe;QuickTime;Apple Computer, Inc.;;;
QuickTimePlayer.exe;QuickTime;Apple Computer, Inc.;;;
QuickTouch.exe;Lifebook Application Panel;FUJITSU LIMITED;;;
QuickTouch.exe;Lifebook Application Panel;FUJITSU LIMITED;;;
QuickTouch.exe;ÉèÉìÉ^ÉbÉ`É{É^Éìê_íè;FUJITSU LIMITED;;;
QuickTV.exe;QuickTV;AVerMedia Technologies, Inc.;;;
QuickTV.exe;QuickTV;AVerMedia Technologies, Inc.;;;
QuickTV.exe;QuickTV Application;Unknown QuickTV.exe Company;;;
quiksync3.exe;Iomega QuikSync 3;Iomega;;;
QuitCounter.exe;Unknown QuitCounter.exe Product;Unknown QuitCounter.exe Company;;;
Quosa.exe;QUOSA Information Manager;QUOSA, Inc;;;
quosuu.exe;Unknown quosuu.exe Product;Unknown quosuu.exe Company;;;
QuotePad.exe;QuotePad;QuotePad.info;;;
quwi.exe;quwi;HENU;;;
qv.exe;QuickVerse 2009;Findex Inc.;;;
QVEC0F.EXE;;;;;
QveCplSk.exe;PSA2;QSound Labs, Inc.;;;
qvna1.exe;Unknown qvna1.exe Product;Unknown qvna1.exe Company;;;
QvodTerminal.exe;QvodTerminal;Shenzhen QVOD Technology Co.,Ltd;;;
qvojxapy.exe;DDC;Unknown qvojxapy.exe Company;;;
qvp32.exe;Quick View Plus for Windows XP, Windows ME, Windows 2000, Windows 98, Windows 95, and Windows NT 4.0;Stellent, Inc.;;;
qvp32.exe;Quick View Plus for Windows 98, Windows 95 and Windows NT 4.0;Inso Corporation;;;
qvrem.exe;Unknown qvrem.exe Product;Unknown qvrem.exe Company;;;
qw.exe;Unknown qw.exe Product;Unknown qw.exe Company;;;
QW.EXE;Quicken 2002 for Windows;Intuit;;;
qw.exe;Quicken 2004 for Windows;Intuit Inc.;;;
qw.exe;Quicken for Windows;Intuit Inc.;;;
Qw1.exe;Unknown Qw1.exe Product;Unknown Qw1.exe Company;;;
QWAT.exe;Sysinternals Rootkitrevealer;Sysinternals - www.sysinternals.com;;;
QWDLLS.EXE;Quicken 98 for Windows;Intuit;;;
QWDLLS.EXE;Quicken 2000 for Windows;Intuit;;;
QWDLLS.EXE;Quicken 2002 for Windows;Intuit;;;
QWDLLS.EXE;Quicken 2001 for Windows;Intuit;;;
QWE944.EXE;Unknown QWE944.EXE Product;Unknown QWE944.EXE Company;;;
qwertick.exe;Qwertick;Nattyware;;;
qwerty12.exe;DDC;Unknown qwerty12.exe Company;;;
qwinmldq.exe;;;;;
qwinppdt.exe;Unknown qwinppdt.exe Product;Unknown qwinppdt.exe Company;;;
qwkdckh.exe;Unknown qwkdckh.exe Product;Unknown qwkdckh.exe Company;;;
qwnlkg.exe;Unknown qwnlkg.exe Product;Unknown qwnlkg.exe Company;;;
QWPATCH.EXE;Unknown QWPATCH.EXE Product;Unknown QWPATCH.EXE Company;;;
qwpufops.exe;DDC;Unknown qwpufops.exe Company;;;
qws3270p.exe;QWS3270 PLUS;Jolly Giant Software Inc.;;;
qwumkyk.exe;Unknown qwumkyk.exe Product;Unknown qwumkyk.exe Company;;;
QXLAssistant.exe;QXL Ricardo Assistant;QXL Ricardo;;;
qyisvwt.exe;Unknown qyisvwt.exe Product;Unknown qyisvwt.exe Company;;;
qyqt.exe;avast! Antivirus;AVAST Software;;;
QzoneMusic.exe;QzoneMusic Module;TENCENT;;;
;;;;;
r?gedit.exe;Unknown r?gedit.exe Product;Unknown r?gedit.exe Company;;;
r?gsvr32.exe;Unknown r?gsvr32.exe Product;Unknown r?gsvr32.exe Company;;;
r?ndll.exe;Unknown r?ndll.exe Product;Unknown r?ndll.exe Company;;;
r?ndll32.exe;Unknown r?ndll32.exe Product;Unknown r?ndll32.exe Company;;;
r_server.exe;Remote Administrator;Unknown r_server.exe Company;;;
r_server.exe;Unknown r_server.exe Product;Unknown r_server.exe Company;;;
r1puninst.exe;Uninstaller Shell executable (32-bit);RealNetworks, Inc.;;;
r1tsjvy.exe;Unknown r1tsjvy.exe Product;Unknown r1tsjvy.exe Company;;;
R2PCSH.exe;z2 Remote2PC;z2 Software;;;
R2R.exe;Unknown R2R.exe Product;Unknown R2R.exe Company;;;
r2win.exe;Reflection for UNIX and OpenVMS;Attachmate Corporation;;;
r3ghaz.exe;Unknown r3ghaz.exe Product;Unknown r3ghaz.exe Company;;;
r3proxy.exe;Fellowes EasyPoint Mouse Software;Fellowes, Inc.;;;
r5gsvr32.exe;Unknown r5gsvr32.exe Product;Unknown r5gsvr32.exe Company;;;
RA_AgentPlugin.exe;Remote Access for Symantec Protection Network;Symantec Corporation;;;
raabout.exe;Unknown raabout.exe Product;Unknown raabout.exe Company;;;
raagtx.exe;Unknown raagtx.exe Product;Unknown raagtx.exe Company;;;
raagtx.exe;WebEx raagtx;WebEx;;;
RabbitLobby.exe;Supper Rabbit;Supper Rabbit;;;
RaboCommSrv.exe;RaboCommSrv;Rabobank Nederland;;;
RaboCommSrv.exe;Unknown RaboCommSrv.exe Product;Unknown RaboCommSrv.exe Company;;;
RAC12.exe;RAC;L'Aventure Multimedia;;;
RAC9.exe;RAC;L'Aventure Multimedia;;;
RacAgent.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
RacAgent.exe;Unknown RacAgent.exe Product;Unknown RacAgent.exe Company;;;
racer.exe;Racer;Putian Runway;;;
RaConfig2500.exe;Ralink RaConfig2500;Ralink Technology, Corp.;;;
RACONFIG2500.EXE;Ralink RaConfig2500;Ralink Technology, Corp.;;;
racsrvc.exe;Dell Computer Corporation drssrvc;Dell Computer Corporation;;;
RACurrTray.exe;Current Updates Monitor Application;Unknown RACurrTray.exe Company;;;
RACWinVNC.exe;Dell Computer Corporation;Dell Computer Corporation;;;
RADARC~1.EXE;Labtec WebCam;Labtec Inc.;;;
RadeObj.exe;Citrix Presentation Server;Citrix Systems, Inc.;;;
RadeSvc.exe;Citrix Presentation Server;Citrix Systems, Inc.;;;
radexecd.exe;CM Agent;Hewlett-Packard;;;
radexecd.exe;Radia®;Hewlett-Packard;;;
radexecd.exe;Radia®;Novadigm;;;
Radio.exe;SilentNight Radio;SilentNight Network and Security Tools;;;
Radio_Fr_Solo.exe;mfcie Application;Unknown Radio_Fr_Solo.exe Company;;;
Radio365TrayAgent.exe;Radio365TrayAgent;Live365;;;
RadioSvr.exe;RadioSvr Module;Hewlett-Packard;;;
RadLight.exe;RadLight;RadLight, Inc.;;;
Radmin.exe;Radmin Viewer;Famatech International Corp.;;;
radprcmp.exe;Unknown radprcmp.exe Product;Unknown radprcmp.exe Company;;;
radsched.exe;Radia®;Novadigm;;;
radsched.exe;CM Agent;Hewlett-Packard;;;
Radstgms.exe;CM Agent;Hewlett-Packard;;;
Radstgms.exe;Radia®;Hewlett-Packard;;;
RADSTGMS.EXE;Radia®;Novadigm;;;
radtray.exe;CM Agent;Hewlett-Packard;;;
raexo.exe;k5rFecLseKFhrz;Opera Software;;;
RAFBF1.EXE;Trend Micro Common Client;Trend Micro Inc.;;;
Ragexe.exe;Unknown Ragexe.exe Product;;;;
rAggge.exe;Setup;Unknown rAggge.exe Company;;;
Ragnarok.exe;Ragnarok ?? ????;Unknown Ragnarok.exe Company;;;
ragui.exe;RemotelyAnywhere;3am Labs, Inc.;;;
RAGui.exe;RemotelyAnywhere;3am Labs Ltd.;;;
ragui.exe;Desktop Authority;ScriptLogic Corporation;;;
raid_tool.exe;VIA RAID Tool;VIA Technologies, Inc.;;;
raidcall.exe;raidcall;RAIDCALL.COM;;;
RaidMgr.exe;RaidMgr Application;Integrated Technology Express, Inc.;;;
RaidServ.exe;IBM ServeRAID Manager;IBM Corporation;;;
Rainbar.exe;Unknown Rainbar.exe Product;Unknown Rainbar.exe Company;;;
Rainlendar.exe;Rainlendar;Rainy;;;
Rainlendar.exe;Unknown Rainlendar.exe Product;Unknown Rainlendar.exe Company;;;
Rainlendar2.exe;Rainlendar2;Unknown Rainlendar2.exe Company;;;
Rainlendar2.exe;Rainlendar2;Unknown Rainlendar2.exe Company;;;
Rainmeter.exe;Unknown Rainmeter.exe Product;Unknown Rainmeter.exe Company;;;
rakusb.exe;IBM RAK2 USB Driver;IBM;;;
RalinkRegistryWriter.exe;Unknown RalinkRegistryWriter.exe Product;Unknown RalinkRegistryWriter.exe Company;;;
RalinkRegistryWriter.exe;Ralink RalinkRegistryWriter;Ralink Technology, Corp.;;;
RAM_2K.exe;Unknown RAM_2K.exe Product;Unknown RAM_2K.exe Company;;;
RAM_XP.exe;Unknown RAM_XP.exe Product;Unknown RAM_XP.exe Company;;;
RAM2_XP.EXE;Unknown RAM2_XP.EXE Product;Unknown RAM2_XP.EXE Company;;;
ramaint.exe;LogMeIn;3am Labs, Inc.;;;
ramaint.exe;LogMeIn;LogMeIn, Inc.;;;
ramaint.exe;Unknown ramaint.exe Product;Unknown ramaint.exe Company;;;
ramaint.exe;ramaint.exe;ScriptLogic Corporation;;;
RaMaint.exe;RemotelyAnywhere;3am Labs Ltd.;;;
ramaint.exe;RemotelyAnywhere;LogMeIn, Inc.;;;
RAMASST.exe;Unknown RAMASST.exe Product;Unknown RAMASST.exe Company;;;
RAMASST.exe;Unknown RAMASST.exe Product;Matsushita Electric Industrial Co., Ltd.;;;
RAMAsst.exe;Unknown RAMAsst.exe Product;Matsushita Electric Industrial Co., Ltd.;;;
Rambooster.exe;Unknown Rambooster.exe Product;Unknown Rambooster.exe Company;;;
Rambooster.exe;RamBooster;J.Pajula;;;
RamCleaner.exe;RamCleaner;Benutec Software, INC;;;
ramcleaner.exe;KDF RAM Cleaner;KDT Software Solutions;;;
ramdef.exe;Unknown ramdef.exe Product;Unknown ramdef.exe Company;;;
ramdiskws.exe;Unknown ramdiskws.exe Product;SoftPerfect Research;;;
RAMfreer.exe;Unknown RAMfreer.exe Product;AOKSoft,Inc.;;;
ramgr.exe;MMSoft RAM Manager;Maxim Mosienko;;;
RAMpage.exe;Unknown RAMpage.exe Product;Unknown RAMpage.exe Company;;;
RampartSvc.exe;RampartSvc Module;SonicWALL, Inc.;;;
RAMRush.exe;RAMRush;FTweak;;;
RamsC.exe;PrefixNE;PrefixIT Ltd.;;;
RAMses.exe;RAMses;e-rgonomy.com, 2006;;;
Rangerlogservice.exe;Silver Bullet Technologies, Inc. RangerLogService;Silver Bullet Technologies, Inc.;;;
RAnl0kQM.exe;Unknown RAnl0kQM.exe Product;Unknown RAnl0kQM.exe Company;;;
ranlauncher.exe;RAN Online Launcher (e-Games);IPVG Corp.;;;
RapApp.exe;ISS Proventia;Internet Security Systems, Inc.;;;
RapApp.exe;Unknown RapApp.exe Product;Unknown RapApp.exe Company;;;
RapApp.exe;Rap Protection System;Internet Security Systems, Inc.;;;
rapget.exe;Unknown rapget.exe Product;Unknown rapget.exe Company;;;
Rapid Antivirus.exe;Unknown Rapid Antivirus.exe Product;Unknown Rapid Antivirus.exe Company;;;
Rapid.exe;Borland Package Library;Borland Software Corporation;;;
RapidGet.exe;RapidGet;RapidShare;;;
rapidown.exe;Unknown rapidown.exe Product;Unknown rapidown.exe Company;;;
RapidRes.exe;RapidRes;Ziff Davis Media, Inc.;;;
RapidShareManager.exe;RapidShare Manager;RapidShare AG;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Unknown rapimgr.exe Product;Unknown rapimgr.exe Company;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
RAPIMGR.EXE;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
rapimgr.exe;Microsoft ActiveSync;Microsoft Corporation;;;
RapportMgmtService.exe;Unknown RapportMgmtService.exe Product;Unknown RapportMgmtService.exe Company;;;
RapportMgmtService.exe;Rapport;Trusteer Ltd.;;;
RapportService.exe;Rapport;Trusteer Ltd.;;;
RapportService.exe;Unknown RapportService.exe Product;Unknown RapportService.exe Company;;;
RapUISvc.exe;RapUISvc Application;Internet Security Systems, Inc.;;;
raqjatl.exe;Unknown raqjatl.exe Product;Unknown raqjatl.exe Company;;;
rar.exe;Unknown rar.exe Product;Unknown rar.exe Company;;;
RaRegistry.exe;Ralink RalinkRegistryWriter;Ralink Technology, Corp.;;;
rasautou.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
RASClient.exe;RAS Client Service;Symyx Technologies, Inc.;;;
rasdlg.exe;Unknown rasdlg.exe Product;Unknown rasdlg.exe Company;;;
RAService.exe;Unknown RAService.exe Product;ECLIPSE;;;
RASMonitor.exe;Renaissance;Symyx Technologies, Inc.;;;
Raster2VectorGUI.exe;Unknown Raster2VectorGUI.exe Product;Unknown Raster2VectorGUI.exe Company;;;
rasvc.exe;Unknown rasvc.exe Product;Unknown rasvc.exe Company;;;
ratb.exe;Unknown ratb.exe Product;Unknown ratb.exe Company;;;
rational.exe;Unknown rational.exe Product;Unknown rational.exe Company;;;
ratptr.exe;Unknown ratptr.exe Product;Semtech;;;
RAUAgent.exe;Trend Micro OfficeScan;Trend Micro Inc.;;;
RaUI.exe;Ralink Wireless Utility;Ralink Technology, Corp.;;;
RaUI.exe;Hawking ConfigUtility;;;;
RaUI.exe;MSI Wireless Utility;MSI Technology, Corp.;;;
RaUI.exe;Hawking Wireless Utility;Hawking Technology, Corp.;;;
RaUI.exe;RaUI Application;Ralink Technology, Corp.;;;
RaUI.exe;LevelOne Wireless Utility;Digital Data Communications Co., Ltd.;;;
RaUI.exe;RaUI Application;Unknown RaUI.exe Company;;;
RaUI.exe;EnGenius Wireless Utility;EnGenius Technologies;;;
RaUI.exe;PLANET WL-8315 Utility;PLANET Technology Corp.;;;
RaUI.exe;RaUI Application;Edimax Technology Co.;;;
RaUI.exe;RaUI Application;Unknown RaUI.exe Company;;;
RaUI.exe;RaUI Application;Hama GmbH & Co KG;;;
RaUI.exe;;;;;
RaUI.exe;Unknown RaUI.exe Product;Unknown RaUI.exe Company;;;
rauoza.exe;Unknown rauoza.exe Product;Unknown rauoza.exe Company;;;
RAVCpl64.exe;Unknown RAVCpl64.exe Product;Unknown RAVCpl64.exe Company;;;
RavenShield.exe;Unknown RavenShield.exe Product;Unknown RavenShield.exe Company;;;
RAVMON.EXE;Rising Anti-Virus Monitor;Beijing Rising Technology Co., Ltd.;;;
RavMon.exe;Rising AntiVirus 2008;Beijing Rising Technology Co., Ltd.;;;
RavMonD.exe;Rising AntiVirus 2008;Beijing Rising Information Technology Co., Ltd.;;;
RavMonD.exe;Rising Antivirus Software;Beijing Rising Technology Co., Ltd.;;;
RavMonD.exe;Unknown RavMonD.exe Product;Unknown RavMonD.exe Company;;;
RavMonE.exe;Unknown RavMonE.exe Product;Unknown RavMonE.exe Company;;;
RavStub.exe;RavStub Application;Beijing Rising Information Technology Co., Ltd.;;;
RavStub.exe;RavStub Application;Beijing Rising Technology Co., Ltd.;;;
RavTask.exe;ravtask .exe;Beijing Rising Information Technology Co., Ltd.;;;
RavTimer.exe;rising;Beijing Rising Technology Co., Ltd.;;;
RAW_001.exe;Poker Superstars II;Funkitron, Inc.;;;
RAW_003.wdt;Unknown RAW_003.wdt Product;Unknown RAW_003.wdt Company;;;
rayio.exe;Unknown rayio.exe Product;Unknown rayio.exe Company;;;
rayiou.exe;Unknown rayiou.exe Product;Unknown rayiou.exe Company;;;
raysat_3dsMax2008_32server.exe;Unknown raysat_3dsMax2008_32server.exe Product;Unknown raysat_3dsMax2008_32server.exe Company;;;
raysat_3dsMax2009_64server.exe;Unknown raysat_3dsMax2009_64server.exe Product;Unknown raysat_3dsMax2009_64server.exe Company;;;
raysat_3dsmax2010_32server.exe;Unknown raysat_3dsmax2010_32server.exe Product;Unknown raysat_3dsmax2010_32server.exe Company;;;
raysat_3dsmax7server.exe;Unknown raysat_3dsmax7server.exe Product;Unknown raysat_3dsmax7server.exe Company;;;
raysat_3dsmax8server.exe;Unknown raysat_3dsmax8server.exe Product;Unknown raysat_3dsmax8server.exe Company;;;
raysat_3dsmax9_32server.exe;Unknown raysat_3dsmax9_32server.exe Product;Unknown raysat_3dsmax9_32server.exe Company;;;
raysat_VIZ2008_32server.exe;Unknown raysat_VIZ2008_32server.exe Product;Unknown raysat_VIZ2008_32server.exe Company;;;
raysat3_4_6_18server.exe;Unknown raysat3_4_6_18server.exe Product;Unknown raysat3_4_6_18server.exe Company;;;
raysatxsi5_0server.exe;Unknown raysatxsi5_0server.exe Product;Unknown raysatxsi5_0server.exe Company;;;
RayV.exe;RayV;RayV;;;
razerhid.exe;razerhid Application;Razer USA Ltd.;;;
razerhid.exe;razerhid Application;Unknown razerhid.exe Company;;;
razerofa.exe;Razer OFA;Razer Inc.;;;
razertra.exe;razertra Application;Unknown razertra.exe Company;;;
RB576.EXE;Unknown RB576.EXE Product;Unknown RB576.EXE Company;;;
rbclient.exe;Remote Backup 9.3 Client;Remote Backup Systems, Inc.;;;
rbcs.exe;Registry Compressor;Systweak Inc;;;
rbmonitor.exe;RegistryBooster Monitor;Uniblue Systems Limited;;;
RBroker.exe;Unknown RBroker.exe Product;Unknown RBroker.exe Company;;;
RBroker.exe;RegBroker Module;Unknown RBroker.exe Company;;;
RBSampleServer.exe;Unknown RBSampleServer.exe Product;Unknown RBSampleServer.exe Company;;;
rbserv.exe;Rapid Backup Service;Mike Lin - http://www.mlin.net/;;;
rbSolnUpdateENU.3.3.0.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
RBTray.exe;Unknown RBTray.exe Product;Unknown RBTray.exe Company;;;
rbvnosxh.exe;DDC;Unknown rbvnosxh.exe Company;;;
rbvrvzw.exe;Unknown rbvrvzw.exe Product;Unknown rbvrvzw.exe Company;;;
RC326B.EXE;Unknown RC326B.EXE Product;Unknown RC326B.EXE Company;;;
RC620_A.exe;Unknown RC620_A.exe Product;Unknown RC620_A.exe Company;;;
RcAppSvc.exe;RcAppSvc;PCTEL;;;
RcAppSvc.exe;RcAppSvc;SmithMicro Inc.;;;
rcClient.exe;OptimAccess®;SODATSW;;;
rcgui.exe;LANDesk Software;LANDesk Software, Ltd.;;;
RCHelper.exe;Registry Repair Wizard;SmartPCTools;;;
RCHelper.exe;Registry Clean Expert;iExpert Software;;;
RCHelper.exe;CleanMyPC Registry Cleaner;CleanMyPC Software;;;
rcHost.exe;Unicenter Remote Control;Computer Associates International, Inc.;;;
rcHost.exe;Unicenter DSM r11;CA;;;
RCHotKey.exe;RCHotKey;RingCentral, Inc.;;;
RCIMGDIR.exe;RCIMGDIR;Ricoh Co.,Ltd.;;;
rcimlby.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
RcMan.exe;Creative Entertainment Center;Creative Technology Ltd;;;
RcMan.exe;Creative Media Source;Creative Technology Ltd.;;;
RcMan.exe;Creative RemoteCenter;Creative Technology Ltd;;;
RcMan.exe;Creative MediaSource 2 Remote Control System;Creative Technology Ltd;;;
RCMDSVC.EXE;Microsoft(R) Windows (R) 2000 Operating System;Microsoft Corporation;;;
rcntrkdn.exe;Unknown rcntrkdn.exe Product;Unknown rcntrkdn.exe Company;;;
RCScheduler.exe;Unknown RCScheduler.exe Product;Unknown RCScheduler.exe Company;;;
RCScheduler.exe;CleanMyPC Registry Cleaner;CleanMyPC Software;;;
RCSDeamon.exe;SafePC;;;;
RCSERV.EXE;Unknown RCSERV.EXE Product;IBM Corporation;;;
RCService.exe;Unknown RCService.exe Product;Unknown RCService.exe Company;;;
rcsriefw.exe;Unknown rcsriefw.exe Product;Unknown rcsriefw.exe Company;;;
RCSystemTray.exe;Registry Cleaner;Max Secure Software;;;
RCSystemTray.exe;Max Registry Cleaner;Max Secure Software India Pvt. Ltd. www.maxpcsecure.com;;;
RCUI.exe;RingCentral;RingCentral, Inc.;;;
rcwinHyper.exe;Application TrayApp;Unknown rcwinHyper.exe Company;;;
rcxqjixu.exe;Unknown rcxqjixu.exe Product;Unknown rcxqjixu.exe Company;;;
rd.exe;Unknown rd.exe Product;Unknown rd.exe Company;;;
rdebug32.exe;Unknown rdebug32.exe Product;Unknown rdebug32.exe Company;;;
RDFNSListener.exe;Unknown RDFNSListener.exe Product;Unknown RDFNSListener.exe Company;;;
RDFNSListener.exe;RDListener;Unknown RDFNSListener.exe Company;;;
RDIConverterService.exe;Web Meeting;Web Meeting;;;
rdl11.tmp;Unknown rdl11.tmp Product;Unknown rdl11.tmp Company;;;
rdl13.tmp;Unknown rdl13.tmp Product;Unknown rdl13.tmp Company;;;
rdl152.tmp;Unknown rdl152.tmp Product;Unknown rdl152.tmp Company;;;
RDListener.exe;RDListener;Unknown RDListener.exe Company;;;
rdmpserv.exe;RDMPLocalService;SHAPE Services GmbH;;;
rdmpserv_cpanel.exe;RDM+ Control Panel;SHAPE Services GmbH;;;
rdmserv.exe;RDMServer;ZZZ Software;;;
RDMWkr.exe;RDMWKR;RDM Corporation;;;
rdpclip.exe;Unknown rdpclip.exe Product;Unknown rdpclip.exe Company;;;
rdpclip.exe;MicrosoftR WindowsR Operating System;Microsoft Corporation;;;
rdpclip.exe;Microsoft(R) Windows (R) 2000 Operating System;Microsoft Corporation;;;
rdpclip.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
rdpclip.exe;Système d'exploitation Microsoft® Windows®;Microsoft Corporation;;;
rdpclip.exe;Sistema operativo Microsoft® Windows®;Microsoft Corporation;;;
RDPSSW32.EXE;;;;;
RDRV2X.EXE;Unknown RDRV2X.EXE Product;Unknown RDRV2X.EXE Company;;;
rds.exe;Unknown rds.exe Product;Unknown rds.exe Company;;;
rdsaddin.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
rdshost.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
RDTask.exe;RDTask ????;Unknown RDTask.exe Company;;;
RDTask.exe;RDTask ????;FarStone Technology, Inc.;;;
RDVCHG.exe;C-motech Run Time Device Change;C-motech Co.,Ltd;;;
rdwatfqdni.exe;Unknown rdwatfqdni.exe Product;Unknown rdwatfqdni.exe Company;;;
RDXmon.exe;Unknown RDXmon.exe Product;Unknown RDXmon.exe Company;;;
RE.exe;Unknown RE.exe Product;Unknown RE.exe Company;;;
RE.EXE;Unknown RE.EXE Product;Unknown RE.EXE Company;;;
Reach-a-Mail.exe;Reach-a-Mail;Smart PC Solutions;;;
REACTOR.exe;Reactor Application;NHN Corporation;;;
Read me.exe;Unknown Read me.exe Product;Unknown Read me.exe Company;;;
reader_s.exe;InstallShield®;InstallShield Software Corporation;;;
reader_s.exe;Adobe Reader;Adobe Systems Incorporated;;;
reader_s.exe;Microsoft(R) Windows (R) 2000 Operating System;Microsoft Corporation;;;
reader_s.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
reader_s.exe;PE Explorer;Heaventools Software;;;
reader_sl.exe;Unknown reader_sl.exe Product;Unknown reader_sl.exe Company;;;
